utc_timestamp,DE_wind_generation_actual,DE_solar_generation_actual,v1,v2,v_50m,h1,h2,z0,SWTDN,SWGDN,T,rho,p,temp,humidity,dew,windspeed,winddir,pressure,visibility,cloudcover,conditions,skyType,total_renewable_generation
2016-01-01 00:00:00+00:00,8579,0,2.616757812,3.714414062,5.1325,2.546875,10.546875,0.164369735,0,0,275.2967472,1.253184795,99281.00781,1.9,100,1.9,4.4,180,,0.4,98.4,Overcast,1,8579
2016-01-01 01:00:00+00:00,8542,0,2.564375,3.631054688,4.97609375,2.546875,10.546875,0.164330886,0,0,275.2554729,1.253777981,99288.49219,2.8,93.62,1.9,5.6,196,,0.3,59.2,Partially cloudy,2,8542
2016-01-01 02:00:00+00:00,8443,0,2.480859375,3.516328125,4.7946875,2.546875,10.546875,0.164287718,0,0,275.2170888,1.254303694,99296.39844,2.9,94.1,2,6.7,230,,1.1,98.4,Overcast,1,8443
2016-01-01 03:00:00+00:00,8295,0,2.397148437,3.404960937,4.664023438,2.546875,10.546875,0.164239131,0,0,275.2117145,1.254561663,99306.69531,2,94.06,1.1,5.1,218,,1.3,98.4,Overcast,1,8295
2016-01-01 04:00:00+00:00,7319,0,2.305703125,3.286601563,4.566289062,2.546875,10.546875,0.164198959,0,0,275.193369,1.254733324,99319.75,1.9,93.61,1,1.9,202,,2.1,13.8,Clear,0,7319
2016-01-01 05:00:00+00:00,6574,0,2.207226563,3.1603125,4.445078125,2.546875,10.546875,0.164153243,0,0,275.1842281,1.254968643,99336.71094,1.1,99.48,1.1,2.5,205,,0.3,88.9,Partially cloudy,2,6574
2016-01-01 06:00:00+00:00,5624,0,2.099335937,3.027148438,4.291757813,2.546875,10.546875,0.164116483,0.029503496,0.002406278,275.151314,1.255247235,99357.07813,1,100,1,2.2,220,,8.6,24,Partially cloudy,2,5624
2016-01-01 07:00:00+00:00,4644,137,2.001992187,2.90375,4.116835937,2.54296875,10.54296875,0.164067523,32.70126538,4.885146911,275.175961,1.255486965,99383.76563,1,100,1,4.2,225,,8.5,83.3,Partially cloudy,2,4781
2016-01-01 08:00:00+00:00,3733,964,2.061835937,2.915976563,3.855273438,2.54296875,10.54296875,0.164030521,167.5231323,34.33053589,275.6127667,1.255295038,99415.40625,1,100,1,5.6,246,,6,90.5,Overcast,1,4697
2016-01-01 09:00:00+00:00,2776,2522,2.112539062,2.905078125,3.583515625,2.54296875,10.54296875,0.163994572,287.4326172,78.5435791,276.1606917,1.254250526,99436.26563,1.1,94.02,0.2,7.9,248,,4.3,57.3,Partially cloudy,2,5298
2016-01-01 10:00:00+00:00,1830,3767,2.04796875,2.776601563,3.340351562,2.54296875,10.54296875,0.16395066,358.4521484,116.5002747,276.6982546,1.25232172,99428.96875,1.9,100,1.9,11,256,,4.4,56.4,Partially cloudy,2,5597
2016-01-01 11:00:00+00:00,1287,4121,1.911523438,2.582539062,3.092773438,2.54296875,10.54296875,0.163911946,375.7382813,134.6239014,277.1569405,1.250017285,99399.4375,1.9,94.06,1.1,11.2,240,,0.9,90.5,Overcast,1,5408
2016-01-01 12:00:00+00:00,789,3717,1.731445313,2.361875,2.867460937,2.54296875,10.54296875,0.163870013,338.1130371,124.6324463,277.4138107,1.248167038,99369.28906,2,94.06,1.1,9.5,259,,1.7,100,Overcast,1,4506
2016-01-01 13:00:00+00:00,495,2442,1.426953125,2.038046875,2.688203125,2.54296875,10.54296875,0.163833068,248.1320801,87.31874084,277.3067951,1.247253895,99346.14844,2,100,2,5.7,215,,0.9,100,Overcast,1,2937
2016-01-01 14:00:00+00:00,405,841,1.09140625,1.761679687,2.742617188,2.54296875,10.54296875,0.16379524,113.0598755,33.66766167,276.5454912,1.247368336,99328.45313,1.1,100,1.1,7.5,266,,0,100,Overcast,1,1246
2016-01-01 15:00:00+00:00,665,51,1.112890625,1.874335937,3.11078125,2.54296875,10.54296875,0.163759679,8.461687343,1.855963742,275.7063886,1.248086572,99311.73438,2,94.06,1.1,9.4,257,,0,100,Overcast,1,716
2016-01-01 16:00:00+00:00,1299,0,1.371054688,2.2134375,3.549257813,2.54296875,10.54296875,0.163721081,0,0,275.4866167,1.249089718,99289.90625,1.1,100,1.1,7.3,228,,0,100,Overcast,1,1299
2016-01-01 17:00:00+00:00,2147,0,1.671875,2.600195313,4.012929688,2.54296875,10.54296875,0.163686853,0,0,275.280497,1.250164747,99255.3125,1.1,100,1.1,5.4,291,,0,100,Overcast,1,2147
2016-01-01 18:00:00+00:00,3372,0,1.950234375,2.967304687,4.468164063,2.54296875,10.54296875,0.163660326,0,0,275.0411614,1.251209497,99210.71094,1,100,1,3.7,294,,0.9,100,Overcast,1,3372
2016-01-01 19:00:00+00:00,4383,0,2.194335938,3.288164063,4.867109375,2.54296875,10.54296875,0.163623968,0,0,274.8006428,1.252238035,99158.86719,1,100,1,3.7,240,,0.9,100,Overcast,1,4383
2016-01-01 20:00:00+00:00,5409,0,2.4128125,3.566445312,5.198476563,2.54296875,10.54296875,0.163597172,0,0,274.5729113,1.253178239,99098.53125,1,100,1,3.7,220,,1,100,Overcast,1,5409
2016-01-01 21:00:00+00:00,6180,0,2.611875,3.809375,5.486484375,2.54296875,10.54296875,0.163560886,0,0,274.3566023,1.253979683,99038.38281,1.9,94.06,1,3.5,340,,1,100,Overcast,1,6180
2016-01-01 22:00:00+00:00,6958,0,2.84046875,4.101445313,5.783359375,2.54296875,10.54296875,0.163531413,0,0,274.16732,1.254680276,98987.72656,1,100,1,7.6,111,,1,100,Overcast,1,6958
2016-01-01 23:00:00+00:00,7461,0,3.075664063,4.406796875,6.074882813,2.54296875,10.54296875,0.16350414,0,0,273.9993091,1.255226135,98935.30469,1,100,1,7.6,94,,1,100,Overcast,1,7461
2016-01-02 00:00:00+00:00,8763,0,3.319179688,4.722304688,6.377226563,2.54296875,10.54296875,0.1634775,0,0,273.8506624,1.255633354,98881.60156,1,100,1,7.8,87,,1,100,Overcast,1,8763
2016-01-02 01:00:00+00:00,10715,0,3.566015625,5.047695313,6.718867187,2.54296875,10.54296875,0.163452252,0,0,273.7111385,1.256009579,98836.3125,1,100,1,9.7,69,,1,100,Overcast,1,10715
2016-01-02 02:00:00+00:00,11949,0,3.793242187,5.346484375,7.072734375,2.54296875,10.54296875,0.163426124,0,0,273.544912,1.256325364,98788.35938,1,100,1,9.9,79,,2.8,90.5,Overcast,1,11949
2016-01-02 03:00:00+00:00,13451,0,3.9840625,5.601171875,7.382890625,2.54296875,10.54296875,0.163404602,0,0,273.3645455,1.256526947,98738.94531,1,100,1,13,96,,3.6,90.5,Overcast,1,13451
2016-01-02 04:00:00+00:00,14639,0,4.177773438,5.858046875,7.684414062,2.54296875,10.54296875,0.163385655,0,0,273.2062187,1.256785393,98693.00781,0.9,100,0.9,13,99,,3.3,90.5,Overcast,1,14639
2016-01-02 05:00:00+00:00,15480,0,4.413945313,6.173046875,8.027617188,2.54296875,10.54296875,0.163363145,0,0,273.072525,1.257214308,98659.42969,0,100,0,15,89,,2.7,90.5,Overcast,1,15480
2016-01-02 06:00:00+00:00,16063,0,4.610820313,6.435703125,8.298984375,2.54296875,10.54296875,0.163350951,0.034559067,0.006785978,272.9312402,1.25783968,98635.90625,0,100,0,15.2,89,,1.9,90.5,Overcast,1,16063
2016-01-02 07:00:00+00:00,16588,106,4.843398437,6.73984375,8.582617187,2.54296875,10.54296875,0.163322516,33.59112611,7.862776877,272.8628325,1.258599758,98625.17188,-1,93.92,-1.9,19.1,79,,1.9,90.5,Overcast,1,16694
2016-01-02 08:00:00+00:00,17324,593,5.130195313,7.093671875,8.80515625,2.54296875,10.54296875,0.163302995,169.2630633,43.10206604,273.1246369,1.258611917,98622.36719,-2.9,100,-2.9,24,89,,1.9,90.5,Overcast,1,17917
2016-01-02 09:00:00+00:00,17888,1341,5.352578125,7.368359375,8.99046875,2.54296875,10.54296875,0.163266912,289.2548828,82.10215759,273.4860234,1.257853031,98615.41406,-3.9,93.78,-4.7,25.8,89,,3.8,89.8,Partially cloudy,2,19229
2016-01-02 10:00:00+00:00,18265,1865,5.479492187,7.522226562,9.1,2.54296875,10.54296875,0.16323187,360.3291016,113.0650635,273.8525283,1.256440401,98591.48438,-3.9,87.41,-5.7,22.8,89,,4.8,88.9,Partially cloudy,2,20130
2016-01-02 11:00:00+00:00,18329,2043,5.515390625,7.565390625,9.143554687,2.54296875,10.54296875,0.163203291,377.6264648,120.3220825,274.1396585,1.254784822,98554.50781,-4,80.98,-6.8,26,89,,6.9,88.9,Partially cloudy,2,20372
2016-01-02 12:00:00+00:00,18394,1869,5.48109375,7.533125,9.160898438,2.54296875,10.54296875,0.163161173,339.9829102,101.1817322,274.2189333,1.25369668,98521.95313,-4.1,80.97,-6.9,20.7,99,,9.9,88.9,Partially cloudy,2,20263
2016-01-02 13:00:00+00:00,18539,1177,5.382070313,7.42453125,9.198398438,2.54296875,10.54296875,0.163128603,249.9614258,62.7784729,274.0041906,1.253775835,98504.78125,-5,75.21,-8.7,25.5,98,,10,88.9,Partially cloudy,2,19716
2016-01-02 14:00:00+00:00,18754,382,5.239882813,7.27328125,9.281132813,2.54296875,10.54296875,0.163094669,114.7268173,20.43891907,273.4768484,1.255073309,98495.82031,-6,75.03,-9.7,29.5,89,,10,88.9,Partially cloudy,2,19136
2016-01-02 15:00:00+00:00,19192,27,5.196757812,7.248554688,9.449570313,2.54296875,10.54296875,0.163064079,8.824958162,0.986194561,272.8686564,1.257193565,98501.82813,-6.1,69.31,-10.8,28.4,89,,10,88.9,Partially cloudy,2,19219
2016-01-02 16:00:00+00:00,19913,0,5.296289063,7.386484375,9.581132813,2.54296875,10.54296875,0.163035517,0,0,272.4915668,1.259379506,98518.54688,-7,73.14,-11,27.9,98,,10,88.9,Partially cloudy,2,19913
2016-01-02 17:00:00+00:00,20215,0,5.350195313,7.45109375,9.590664063,2.54296875,10.54296875,0.163004206,0,0,272.1922967,1.261407614,98537.65625,-7,68.71,-11.8,32.9,109,,10,88.9,Partially cloudy,2,20215
2016-01-02 18:00:00+00:00,20107,0,5.344335938,7.43328125,9.514648437,2.54296875,10.54296875,0.162972279,0,0,271.9252721,1.26309216,98548.14844,-7,68.31,-11.9,31.3,109,,10,88.9,Partially cloudy,2,20107
2016-01-02 19:00:00+00:00,19693,0,5.321328125,7.392851562,9.434023437,2.54296875,10.54296875,0.162931241,0,0,271.710413,1.264296055,98549.23438,-7,68.31,-11.9,31.1,109,,10,88.9,Partially cloudy,2,19693
2016-01-02 20:00:00+00:00,19202,0,5.269257812,7.314453125,9.3171875,2.54296875,10.54296875,0.162900692,0,0,271.5419018,1.2651366,98544.19531,-7,68.31,-11.9,33.9,99,,10,88.9,Partially cloudy,2,19202
2016-01-02 21:00:00+00:00,18460,0,5.23203125,7.260078125,9.239609375,2.54296875,10.54296875,0.162862349,0,0,271.4123868,1.265651464,98531.33594,-7,63.77,-12.7,31,109,,10,90.5,Overcast,1,18460
2016-01-02 22:00:00+00:00,18772,0,5.199492188,7.217148438,9.18265625,2.54296875,10.54296875,0.162824161,0,0,271.2973629,1.265858054,98504.39063,-7.1,63.38,-12.9,24.8,99,,10,100,Overcast,1,18772
2016-01-02 23:00:00+00:00,18924,0,5.164101562,7.167382813,9.115273438,2.54296875,10.54296875,0.162787351,0,0,271.1924611,1.265884995,98468.17969,-7.1,63.73,-12.9,27.7,107,,10,100,Overcast,1,18924
2016-01-03 00:00:00+00:00,18597,0,5.146914062,7.141953125,9.068671875,2.54296875,10.54296875,0.162747621,0,0,271.1051524,1.265824556,98429.23438,-8,68.09,-12.9,26.1,99,,10,100,Overcast,1,18597
2016-01-03 01:00:00+00:00,18600,0,5.125039063,7.1084375,9.0253125,2.54296875,10.54296875,0.162713874,0,0,271.0092512,1.265876532,98398.91406,-8.1,68.45,-12.9,24.5,90,,10,99.3,Overcast,1,18600
2016-01-03 02:00:00+00:00,18440,0,5.119101563,7.096992188,9.005507813,2.54296875,10.54296875,0.162682673,0,0,270.9136683,1.265946388,98367.28906,-9,73.6,-12.9,27.2,107,,10,90.5,Overcast,1,18440
2016-01-03 03:00:00+00:00,18281,0,5.162109375,7.153007812,9.054921875,2.54296875,10.54296875,0.16265393,0,0,270.800455,1.26621449,98336.65625,-9,73.6,-12.9,25.9,90,,10,89.8,Partially cloudy,2,18281
2016-01-03 04:00:00+00:00,18302,0,5.1878125,7.18890625,9.09453125,2.54296875,10.54296875,0.162622627,0,0,270.6574498,1.266543865,98304.17188,-9,73.6,-12.9,30.6,106,,10,88.9,Partially cloudy,2,18302
2016-01-03 05:00:00+00:00,18423,0,5.162070312,7.14734375,9.029179688,2.54296875,10.54296875,0.16258996,0,0,270.5089917,1.266867876,98270.96875,-10,78.68,-13,25.9,99,,10,88.9,Partially cloudy,2,18423
2016-01-03 06:00:00+00:00,18189,0,5.11578125,7.07703125,8.9365625,2.54296875,10.54296875,0.16255231,0.040884689,0.003857297,270.363879,1.267234564,98243.78906,-10.1,74.25,-13.9,25.5,99,,10,50,Partially cloudy,2,18189
2016-01-03 07:00:00+00:00,17751,66,5.095,7.03796875,8.853046875,2.54296875,10.54296875,0.162511769,34.58488882,7.483078995,270.2942301,1.267540932,98226.55469,-11,79.46,-13.9,21.9,99,,9.9,52.9,Partially cloudy,2,17817
2016-01-03 08:00:00+00:00,17202,638,5.2396875,7.180195313,8.819414062,2.54296875,10.54296875,0.162473703,171.1732788,49.10799408,270.6446941,1.266878128,98206.63281,-11,78.99,-13.9,30.5,107,,10,88.9,Partially cloudy,2,17840
2016-01-03 09:00:00+00:00,16685,1648,5.309648438,7.221835937,8.652578125,2.54296875,10.54296875,0.162418019,291.2514648,99.07965088,271.1802717,1.264776468,98167.8125,-11,78.98,-13.9,27.5,99,,10,88.9,Partially cloudy,2,18333
2016-01-03 10:00:00+00:00,15632,2621,5.263320313,7.136601562,8.481992188,2.54296875,10.54296875,0.162369798,362.3769531,135.842041,271.7548857,1.261559129,98097.71875,-10,73.4,-13.9,25.9,99,,10,24,Partially cloudy,2,18253
2016-01-03 11:00:00+00:00,14568,3051,5.194414062,7.034960937,8.352617188,2.54296875,10.54296875,0.162319938,379.6977539,147.412323,272.2445515,1.258032322,98002.02344,-10,73.4,-13.9,25.1,99,,10,0,Clear,0,17619
2016-01-03 12:00:00+00:00,14358,2909,5.117851562,6.943515625,8.291484375,2.54296875,10.54296875,0.162269393,342.0390625,128.1082458,272.5272092,1.255052567,97906.05469,-9,72.74,-13,20.2,91,,10,0,Clear,0,17267
2016-01-03 13:00:00+00:00,14313,1880,4.995664062,6.809335938,8.260664063,2.54296875,10.54296875,0.162218296,251.9631348,83.9765625,272.5188278,1.253154516,97821.64063,-9,72.74,-13,21.8,100,,10,0,Clear,0,16193
2016-01-03 14:00:00+00:00,14881,658,4.7840625,6.602070313,8.348632812,2.54296875,10.54296875,0.162182707,116.5534974,28.40963745,272.0584526,1.2527107,97743.98438,-8.1,68.05,-13,22.5,91,,10,0,Clear,0,15539
2016-01-03 15:00:00+00:00,15377,48,4.831914063,6.746484375,8.768710938,2.54296875,10.54296875,0.162153084,9.234883444,1.286369336,271.3181434,1.253409624,97663.46875,-9.1,68.24,-13.9,20.4,99,,10,0,Clear,0,15425
2016-01-03 16:00:00+00:00,16306,0,5.063945313,7.093671875,9.18015625,2.54296875,10.54296875,0.162117001,0,0,270.891327,1.254318714,97576.41406,-10,73.4,-13.9,20.5,99,,10,0,Clear,0,16306
2016-01-03 17:00:00+00:00,17294,0,5.22875,7.3140625,9.409960937,2.54296875,10.54296875,0.162086096,0,0,270.5785527,1.255106926,97485.58594,-10.1,73.38,-14,22.2,109,,10,0,Clear,0,17294
2016-01-03 18:00:00+00:00,17648,0,5.319414062,7.42890625,9.487734375,2.54296875,10.54296875,0.162048657,0,0,270.3107499,1.255576134,97386.96094,-11,78.52,-14,28.2,117,,10,0,Clear,0,17648
2016-01-03 19:00:00+00:00,17745,0,5.3484375,7.470507812,9.463046875,2.54296875,10.54296875,0.162002155,0,0,270.0589442,1.255641937,97276.0625,-11.1,79.43,-14,23.3,109,,10,27.5,Partially cloudy,2,17745
2016-01-03 20:00:00+00:00,17589,0,5.356445313,7.485351563,9.431171875,2.54296875,10.54296875,0.161955374,0,0,269.8449138,1.25550127,97163.35938,-11.1,79.43,-14,21.2,108,,10,28.8,Partially cloudy,2,17589
2016-01-03 21:00:00+00:00,16955,0,5.391953125,7.539648438,9.431171875,2.54296875,10.54296875,0.161907121,0,0,269.6711614,1.255209208,97053.58594,-11.1,78.98,-14,24.6,107,,10,25.2,Partially cloudy,2,16955
2016-01-03 22:00:00+00:00,16746,0,5.400429687,7.554453125,9.401484375,2.54296875,10.54296875,0.161870405,0,0,269.5316498,1.254721403,96947.78125,-11,78.52,-14,19.9,107,,10,0,Clear,0,16746
2016-01-03 23:00:00+00:00,16415,0,5.365703125,7.514921875,9.344726563,2.54296875,10.54296875,0.161828141,0,0,269.4293671,1.253895521,96840.5,-11.1,79.43,-14,23.2,107,,10,0,Clear,0,16415
2016-01-04 00:00:00+00:00,15686,0,5.315039063,7.447851563,9.264648438,2.5390625,10.5390625,0.161787111,0,0,269.3877186,1.25277257,96734.39844,-11.1,79.43,-14,23.4,108,,10,4.7,Clear,0,15686
2016-01-04 01:00:00+00:00,15040,0,5.242226563,7.337421875,9.140234375,2.53515625,10.53515625,0.161748212,0,0,269.4024444,1.251583219,96645.13281,-11.1,79.43,-14,20.4,99,,10,3.4,Clear,0,15040
2016-01-04 02:00:00+00:00,14409,0,5.181015625,7.24546875,9.060625,2.53515625,10.53515625,0.161713139,0,0,269.4592351,1.250223756,96561.60156,-11.1,79.43,-14,18.4,99,,10,3.4,Clear,0,14409
2016-01-04 03:00:00+00:00,13622,0,5.146679688,7.1821875,8.994648438,2.53515625,10.53515625,0.161674976,0,0,269.5171529,1.249051571,96491.39844,-11.1,74.06,-14.9,22.3,98,,10,0,Clear,0,13622
2016-01-04 04:00:00+00:00,13175,0,5.102148437,7.110273437,8.943125,2.53515625,10.53515625,0.161639446,0,0,269.5847367,1.248052001,96443.75781,-11.1,73.63,-14.9,18.5,99,,10,14,Clear,0,13175
2016-01-04 05:00:00+00:00,13284,0,5.037578125,7.015351563,8.861640625,2.53515625,10.53515625,0.161602609,0,0,269.6785927,1.247114062,96413.57031,-11,78.52,-14,17.4,90,,9.9,88.9,Partially cloudy,2,13284
2016-01-04 06:00:00+00:00,13091,0,4.919101562,6.846914062,8.704140625,2.53515625,10.53515625,0.161563312,0.048482967,0.00275065,269.7466502,1.246457815,96396.8125,-11,78.52,-14,21.2,89,,9.9,82.4,Partially cloudy,2,13091
2016-01-04 07:00:00+00:00,12873,71,4.83625,6.721367187,8.562382813,2.53515625,10.53515625,0.161522893,35.68299968,5.453442163,269.8506154,1.24590373,96388.03906,-11,73.64,-14.8,22.2,89,,9.9,82,Partially cloudy,2,12944
2016-01-04 08:00:00+00:00,12205,533,4.858203125,6.7184375,8.424414062,2.53515625,10.53515625,0.161473341,173.2467185,36.21296692,270.2525867,1.244733572,96386.92969,-10.9,72.79,-14.9,19.2,89,,9.9,82,Partially cloudy,2,12738
2016-01-04 09:00:00+00:00,11459,1350,4.83265625,6.650078125,8.203125,2.53125,10.53125,0.161425549,293.4138184,72.13372803,270.8599173,1.242422581,96386.92969,-10,72.97,-13.9,18.8,89,,8.3,88.9,Partially cloudy,2,12809
2016-01-04 10:00:00+00:00,10581,1998,4.74625,6.510664063,8.005195312,2.53125,10.53125,0.161374309,364.597168,98.878479,271.5211681,1.239371777,96378.34375,-9.9,72.99,-13.9,17.1,98,,9.1,88.9,Partially cloudy,2,12579
2016-01-04 11:00:00+00:00,10173,2231,4.652890625,6.382070313,7.88609375,2.53125,10.53125,0.16132723,381.9384766,111.7799683,272.0973715,1.236285686,96356.71094,-8.8,72.36,-12.9,16.7,89,,9.1,82.4,Partially cloudy,2,12404
2016-01-04 12:00:00+00:00,9772,2005,4.53640625,6.23796875,7.794375,2.53125,10.53125,0.161284173,344.2626953,101.4664307,272.4888099,1.233843923,96343.85938,-7.9,67.32,-12.9,16.7,90,,9.1,0,Clear,0,11777
2016-01-04 13:00:00+00:00,9754,1298,4.334023438,5.990664063,7.653320313,2.53125,10.53125,0.161242888,254.1259766,67.72369385,272.6216782,1.232428551,96343.96094,-7.8,66.95,-12.9,16.8,81,,9.1,0,Clear,0,11052
2016-01-04 14:00:00+00:00,10015,536,4.00203125,5.58375,7.50109375,2.53125,10.53125,0.161205983,118.544251,24.37129974,272.4123734,1.23222959,96354.16406,-6.9,62.33,-12.9,16.6,90,,9.1,0,Clear,0,10551
2016-01-04 15:00:00+00:00,10293,58,3.841875,5.416601563,7.606367187,2.53125,10.53125,0.161170466,9.694842615,1.586426329,272.0010155,1.232887983,96370.21875,-7,63.03,-12.9,15.7,89,,9.1,0,Clear,0,10351
2016-01-04 16:00:00+00:00,10920,0,3.9178125,5.527460938,7.760195312,2.53125,10.53125,0.161132141,0,0,271.8050652,1.233762264,96388.9375,-8,68.09,-12.9,23.2,90,,9.1,0,Clear,0,10920
2016-01-04 17:00:00+00:00,11096,0,3.97265625,5.599453125,7.823359375,2.53125,10.53125,0.161094228,0,0,271.7038627,1.234552383,96407.3125,-8,63.52,-13.7,16.8,89,,10,0,Clear,0,11096
2016-01-04 18:00:00+00:00,10861,0,3.961640625,5.582539063,7.785859375,2.53125,10.53125,0.161054911,0,0,271.6185572,1.235232949,96425.875,-8,67.69,-12.9,17,90,,9.9,0,Clear,0,10861
2016-01-04 19:00:00+00:00,10690,0,3.912421875,5.52015625,7.728007813,2.53125,10.53125,0.161019753,0,0,271.5489701,1.235707045,96445.40625,-8,68.09,-12.9,17,99,,9.8,0,Clear,0,10690
2016-01-04 20:00:00+00:00,10284,0,3.861054687,5.456640625,7.654257813,2.53125,10.53125,0.16097819,0,0,271.4928128,1.236039639,96466.625,-8,68.09,-12.9,18.1,97,,9.5,0,Clear,0,10284
2016-01-04 21:00:00+00:00,9974,0,3.788789063,5.360390625,7.536367187,2.53125,10.53125,0.160936478,0,0,271.4498585,1.236150384,96482.03125,-8,68.09,-12.9,16.8,89,,9.5,0,Clear,0,9974
2016-01-04 22:00:00+00:00,9675,0,3.726171875,5.281992188,7.442304688,2.53125,10.53125,0.160900663,0,0,271.4037451,1.236128449,96490.07031,-8,68.09,-12.9,13.4,89,,9,0,Clear,0,9675
2016-01-04 23:00:00+00:00,9529,0,3.681796875,5.231992187,7.3659375,2.53125,10.53125,0.160865623,0,0,271.3397478,1.236073256,96486.28906,-8.9,72.77,-12.9,14.1,88,,9.5,0,Clear,0,9529
2016-01-05 00:00:00+00:00,9304,0,3.661367187,5.210234375,7.2778125,2.53125,10.53125,0.160832379,0,0,271.2759095,1.236045122,96477.29688,-8.9,72.77,-12.9,17.3,89,,9.5,0,Clear,0,9304
2016-01-05 01:00:00+00:00,9205,0,3.654492188,5.2021875,7.202890625,2.53125,10.53125,0.160798055,0,0,271.2183101,1.236182809,96472.96094,-8.9,72.77,-12.9,15.4,88,,8.9,0,Clear,0,9205
2016-01-05 02:00:00+00:00,9191,0,3.678320312,5.2284375,7.190625,2.53125,10.53125,0.160759516,0,0,271.181688,1.23636663,96463.91406,-8,68.09,-12.9,16.8,97,,8.8,0,Clear,0,9191
2016-01-05 03:00:00+00:00,9259,0,3.725117187,5.276054687,7.2209375,2.53125,10.53125,0.160727085,0,0,271.1508179,1.236732006,96455.76563,-8,68.89,-12.7,18.5,87,,8.7,0,Clear,0,9259
2016-01-05 04:00:00+00:00,9387,0,3.7675,5.31640625,7.237460937,2.53125,10.53125,0.160685253,0,0,271.1141875,1.237307549,96459.24219,-8.9,73.2,-12.8,17.1,79,,7,82,Partially cloudy,2,9387
2016-01-05 05:00:00+00:00,9378,0,3.799609375,5.347265625,7.260546875,2.53125,10.53125,0.160650761,0,0,271.0804683,1.237972736,96475.02344,-9,79.31,-11.9,14.1,79,,4.3,82,Partially cloudy,2,9378
2016-01-05 06:00:00+00:00,9323,0,3.831757812,5.393203125,7.319570312,2.53125,10.53125,0.160613166,0.058114615,0.012242574,271.0270762,1.238725424,96501.57031,-9,78.85,-12,15.7,78,,4.4,82,Partially cloudy,2,9323
2016-01-05 07:00:00+00:00,9250,75,3.885625,5.460546875,7.358398438,2.53125,10.53125,0.160571451,36.89231792,8.243125673,271.0947802,1.239441633,96538.10938,-9,78.85,-12,16,78,,4.3,0,Clear,0,9325
2016-01-05 08:00:00+00:00,9086,603,4.086523437,5.656953125,7.26109375,2.53125,10.53125,0.16053229,175.4865723,47.13075638,271.6763703,1.239401937,96575.92969,-9,78.85,-12,16,79,,5.1,15.5,Clear,0,9689
2016-01-05 09:00:00+00:00,8797,1670,4.197617188,5.746015625,7.07578125,2.53125,10.53125,0.160484859,295.7514648,88.87623596,272.2707633,1.238226175,96608.97656,-8.9,78.86,-11.9,15.4,87,,5.1,24,Partially cloudy,2,10467
2016-01-05 10:00:00+00:00,8369,2497,4.200507812,5.730585937,7.023789063,2.53125,10.53125,0.160447057,366.9902344,115.4963684,272.8231934,1.236122608,96627.21094,-8.9,79.32,-11.9,15.7,70,,5.3,98.4,Overcast,1,10866
2016-01-05 11:00:00+00:00,8087,2937,4.182773437,5.705273437,7.013828125,2.53125,10.53125,0.160400316,384.3544922,119.420929,273.2487491,1.234045506,96629.71875,-8.1,73.77,-12,17.1,70,,5.3,88.9,Partially cloudy,2,11024
2016-01-05 12:00:00+00:00,7892,2423,4.118671875,5.626171875,6.953789062,2.53125,10.53125,0.160363921,346.6518555,101.990387,273.4610014,1.232798815,96638.07813,-7.1,73.96,-11,14,71,,5.2,88.9,Partially cloudy,2,10315
2016-01-05 13:00:00+00:00,7972,1610,3.94328125,5.411289063,6.836523438,2.53125,10.53125,0.160323266,256.4628906,68.02087402,273.4278014,1.232555509,96660.82813,-7.1,73.96,-11,15.2,77,,5.2,88.9,Partially cloudy,2,9582
2016-01-05 14:00:00+00:00,8053,673,3.668515625,5.1078125,6.841914063,2.53125,10.53125,0.160288766,120.6949158,25.79864502,272.9999346,1.233325005,96693.1875,-7.1,73.96,-11,12.4,77,,5.1,89.8,Partially cloudy,2,8726
2016-01-05 15:00:00+00:00,8113,62,3.5509375,5.022695313,6.981015625,2.53125,10.53125,0.160252608,10.20855189,1.689491514,272.3870975,1.234578252,96730.38281,-7.1,73.96,-11,15.6,78,,5.1,88.9,Partially cloudy,2,8175
2016-01-05 16:00:00+00:00,8368,0,3.561953125,5.0546875,7.027539063,2.53125,10.53125,0.160221318,0,0,272.0986159,1.235862255,96766.07813,-7.1,79.59,-10.1,13.9,69,,4.9,89.8,Partially cloudy,2,8368
2016-01-05 17:00:00+00:00,8622,0,3.565039063,5.0596875,7.020585937,2.53125,10.53125,0.160179857,0,0,271.9374881,1.237104416,96805.33594,-7.1,80.05,-10,15.4,87,,4.1,89.7,Partially cloudy,2,8622
2016-01-05 18:00:00+00:00,8527,0,3.560625,5.043398438,6.991953125,2.53125,10.53125,0.160135673,0,0,271.82128,1.238274217,96847.25,-8.1,86,-10,15.6,77,,4.1,88.9,Partially cloudy,2,8527
2016-01-05 19:00:00+00:00,8410,0,3.53640625,5.0028125,6.946054688,2.53125,10.53125,0.160095375,0,0,271.7048794,1.239381671,96886.33594,-8.1,86.49,-10,15.2,86,,3.9,90.5,Overcast,1,8410
2016-01-05 20:00:00+00:00,8185,0,3.494257813,4.9421875,6.884804687,2.53125,10.53125,0.160050167,0,0,271.576584,1.240385532,96918.17969,-8.1,86,-10.1,15.6,86,,3.9,100,Overcast,1,8185
2016-01-05 21:00:00+00:00,8000,0,3.460429687,4.897226562,6.842460938,2.53125,10.53125,0.160010864,0,0,271.4612651,1.241222382,96939.4375,-9,85.9,-10.9,17,77,,2.9,100,Overcast,1,8000
